bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
<32px,temperature,0.9538083538083538,real,0.488,gate_small_vehicle_resnet18_temperature,0.20332566392002435,0.17867691105232147,0.0773212099510134,0.14935452519160602,0.11485269554212804,0.07219708650949423,0.037336661467773896,0.01293501435039865,0.0035337165430097996,0.0009900990099009901,9.725923476434087e-06,1,2035,2035,size_bucket,0.7000000000000001
>256px,temperature,0.6536796536796536,real,0.6541850220264317,gate_small_vehicle_resnet18_temperature,0.6868764875485126,0.6333697053533094,0.27584466722159134,0.5424847791031502,0.42640635005406397,0.26910339482129664,0.13666521813371946,0.04764595065943343,0.014919116456334779,0.0009000900090009002,7.558007709167863e-05,1,924,924,size_bucket,0.7000000000000001
32-96px,temperature,0.755338078291815,real,0.6947368421052632,gate_small_vehicle_resnet18_temperature,0.3798196505699149,0.36592376345656374,0.17423467666428424,0.33747618539701896,0.2887773215928605,0.20875487476217475,0.11278688164032277,0.038564800690224346,0.009445426854236095,0.000781657113079729,1.6204566446824717e-05,1,1124,1124,size_bucket,0.75
96-256px,temperature,0.671334431630972,real,0.6252129471890971,gate_small_vehicle_resnet18_temperature,0.4337161857955022,0.42120764367979924,0.2123675700124165,0.39692094887259016,0.347680250920695,0.2710138317144403,0.16727571025509558,0.07046798499673473,0.013235495382195964,0.0021315245226821277,2.6123984430105277e-05,1,1214,1214,size_bucket,0.75
<32px,temperature,0.9572481572481573,real,0.448,gate_small_vehicle_resnet18_temperature,0.20411619263506545,0.17914847228021277,0.07750679936486139,0.1496447590375891,0.11507698719363417,0.07225009104525171,0.03734538504812981,0.012952564932343704,0.0035337165430097996,0.0009900990099009901,9.725923476434087e-06,1,2035,2035,size_bucket,0.75
>256px,temperature,0.6785714285714286,real,0.6101321585903083,gate_small_vehicle_resnet18_temperature,0.6771516731228817,0.6166819768797794,0.2716917373548245,0.5337382790232361,0.4204643787695595,0.2698073965099154,0.13630907873987524,0.04765368268365238,0.01411313362332078,0.0009210223347916187,7.675186123263489e-05,1,924,924,size_bucket,0.75
32-96px,temperature,0.7704626334519573,real,0.65,gate_small_vehicle_resnet18_temperature,0.3781359051157816,0.36436092190958236,0.17184958366532027,0.3297940465581032,0.2819497283646375,0.2030952800150941,0.11242040230971614,0.038525309434002224,0.00939504041288153,0.0008027829810008029,1.6419552403001495e-05,1,1124,1124,size_bucket,0.8
96-256px,temperature,0.6952224052718287,real,0.5809199318568995,gate_small_vehicle_resnet18_temperature,0.4252751151825644,0.4130100088950835,0.20826061895853049,0.38905152513326446,0.34031170950483247,0.26923742450751964,0.1627224773163255,0.06769974033985657,0.013157624568734504,0.0021143710416239364,2.6193095500026193e-05,1,1214,1214,size_bucket,0.8
<32px,temperature,0.9611793611793612,real,0.408,gate_small_vehicle_resnet18_temperature,0.2012704951721209,0.17986816378600984,0.07746288027401708,0.15022174829591886,0.11538426426881841,0.07252122931249834,0.03748125119928059,0.01299909636021649,0.0038659193262073318,0.0010068803490518544,9.754670048285616e-06,1,2035,2035,size_bucket,0.8
>256px,temperature,0.7196969696969697,real,0.5374449339207048,gate_small_vehicle_resnet18_temperature,0.6312311610193061,0.5793835836803201,0.253699251636071,0.49865090221915864,0.38988157268535945,0.2505867382995336,0.12715039278826135,0.04502405223596258,0.014062582708307098,0.000942951438000943,7.857928650007858e-05,1,924,924,size_bucket,0.8
32-96px,temperature,0.7882562277580071,real,0.5973684210526315,gate_small_vehicle_resnet18_temperature,0.3605102336096366,0.34722344646667025,0.16497196576758327,0.3196998268676365,0.27258571469836307,0.19583967080636755,0.1077742625391854,0.035933029131161795,0.009334078176315767,0.0008027829810008029,1.6612399494983053e-05,1,1124,1124,size_bucket,0.8500000000000001
96-256px,temperature,0.7240527182866557,real,0.5315161839863713,gate_small_vehicle_resnet18_temperature,0.39812815510813315,0.38622096363776115,0.19515751743024096,0.36364836541445295,0.31731905441879554,0.2503954476927882,0.15603436168223359,0.06429535710352856,0.013281933032589321,0.002224992002746374,2.6544209380723597e-05,1,1214,1214,size_bucket,0.8500000000000001
<32px,temperature,0.9680589680589681,real,0.352,gate_small_vehicle_resnet18_temperature,0.19724548766225752,0.17658222801940698,0.07630680077696023,0.14708089213524442,0.11366546083747159,0.07306618170237952,0.03759761225036351,0.012933323019026497,0.003862670887382293,0.0010242403550699897,9.910901000009912e-06,1,2035,2035,size_bucket,0.8500000000000001
>256px,temperature,0.7586580086580087,real,0.47577092511013214,gate_small_vehicle_resnet18_temperature,0.597141797227664,0.5542897934751666,0.24298992813566436,0.4822937995297261,0.3757377171066294,0.239631098992811,0.12252828982308513,0.043185715155803404,0.014067622753293641,0.000942951438000943,8.049585446349514e-05,1,924,924,size_bucket,0.8500000000000001
