bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.7000000000000001
high,temperature,0.5513108614232209,real,0.669501822600243,gate_small_vehicle_resnet18_temperature,0.6200739808280085,0.5810606646717424,0.2572099744959523,0.5130849163458688,0.40650053204823455,0.2682705173277424,0.13505458034200188,0.04084608476314918,0.006892672208037965,0.0003094059405940594,6.39048414307868e-06,1,1335,1335,gsd_bucket,0.75
low,temperature,0.9995473064735174,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.75
medium,temperature,0.8097686375321337,real,0.3458646616541353,gate_small_vehicle_resnet18_temperature,4.439905873995471e-05,4.439905873995471e-05,8.879811747990943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.75
unknown,temperature,0.9552238805970149,real,0.38461538461538464,gate_small_vehicle_resnet18_temperature,0.4720086023195386,0.3260095056414784,0.12924510425730046,0.21206125776594387,0.13168352800998145,0.06935298614908554,0.03755540486458853,0.022327612607866698,0.011551155115511552,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.75
very_high,temperature,0.6692913385826772,real,0.6395759717314488,gate_small_vehicle_resnet18_temperature,0.7135106830150105,0.7011882391675194,0.3724536358014007,0.6765553515900049,0.6209384179501763,0.5134728403082232,0.32874335717154285,0.14023928607741248,0.027302053531718808,0.0025629960479614743,2.313315443693902e-05,1,1143,1143,gsd_bucket,0.75
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.75
high,temperature,0.5902621722846442,real,0.6123936816524909,gate_small_vehicle_resnet18_temperature,0.5941058850749698,0.5560456540706152,0.2468771613284429,0.4896619742414987,0.391652284195815,0.26092476653242064,0.13054005734154908,0.03819080270375411,0.007324217781954558,0.00031938677738741617,6.58456446398353e-06,1,1335,1335,gsd_bucket,0.8
low,temperature,1.0,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.8
medium,temperature,0.8354755784061697,real,0.2932330827067669,gate_small_vehicle_resnet18_temperature,4.950495049504951e-05,4.950495049504951e-05,9.900990099009901e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.8
