bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
<32px,temperature,0.9852579852579852,real,0.12121212121212122,gate_resnet18_temperature,0.018564356435643563,0.007425742574257425,0.0040841584158415834,0.007425742574257425,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.65
>256px,temperature,0.6406926406926406,real,0.8687150837988827,gate_resnet18_temperature,0.8527379825234724,0.8416226744496509,0.503365974216667,0.8288226226664923,0.7826323629156691,0.707353906739961,0.5572231268109169,0.33826940336782535,0.11212966943430112,0.012784728051125521,8.326520725467041e-05,1,924,924,size_bucket,0.65
32-96px,temperature,0.9048042704626335,real,0.4623115577889447,gate_resnet18_temperature,0.42153573388282534,0.4088190738331282,0.20898054167484093,0.38622758568105253,0.35385699868274556,0.26422497291996444,0.16151996046929226,0.07315377670637134,0.02021044926385686,0.00023351391742947882,2.335139174294788e-05,1,1124,1124,size_bucket,0.7000000000000001
96-256px,temperature,0.7742998352553542,real,0.7613293051359517,gate_resnet18_temperature,0.6655849339131149,0.629407627575133,0.3335268261371328,0.5896699425233309,0.5347007056860235,0.4395503349592425,0.2965869843813703,0.13571794777702095,0.03879616639041917,0.004970732734271947,0.0002828854314002829,1,1214,1214,size_bucket,0.7000000000000001
<32px,temperature,0.9867321867321868,real,0.12121212121212122,gate_resnet18_temperature,0.024045261669024043,0.009429514380009428,0.005139085337105139,0.009429514380009428,0.0028288543140028285,0.0028288543140028285,0.0028288543140028285,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.7000000000000001
>256px,temperature,0.6547619047619048,real,0.8463687150837989,gate_resnet18_temperature,0.852582302837911,0.8414802490667369,0.5023905838981467,0.8196506782688231,0.782566351997319,0.7072515464047595,0.5571531570107185,0.33818201647134255,0.11217118149130666,0.012785026518174194,8.332891437575281e-05,1,924,924,size_bucket,0.7000000000000001
32-96px,temperature,0.9119217081850534,real,0.44221105527638194,gate_resnet18_temperature,0.42099653448515084,0.4007573005126937,0.207348861500772,0.3783282445560185,0.35371938775446116,0.2643777575111872,0.1616225682509508,0.07321890011763516,0.02021044926385686,0.0002340659597874681,2.340659597874681e-05,1,1124,1124,size_bucket,0.75
96-256px,temperature,0.7841845140032949,real,0.7280966767371602,gate_resnet18_temperature,0.6387779271008011,0.6110882689279669,0.3227179396544167,0.5716216376511968,0.5189051594852893,0.42649101945747203,0.28592280407809934,0.1315653453084748,0.03753673700622501,0.004987612097242061,0.0002828854314002829,1,1214,1214,size_bucket,0.75
<32px,temperature,0.9896805896805897,real,0.09090909090909091,gate_resnet18_temperature,0.024045261669024043,0.009429514380009428,0.005139085337105139,0.009429514380009428,0.0028288543140028285,0.0028288543140028285,0.0028288543140028285,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.75
>256px,temperature,0.6666666666666666,real,0.8240223463687151,gate_resnet18_temperature,0.8431081457110804,0.8320700861358379,0.49933475245002673,0.8193819334933259,0.7821179818692321,0.6987022638774913,0.5561369912773679,0.33734785143222695,0.11164718856044444,0.012749862353675699,8.521978958459226e-05,1,924,924,size_bucket,0.75
