bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
low,temperature,0.9388863739248529,real,0.4946236559139785,gate_resnet18_temperature,0.22465631030375544,0.20261448683593244,0.10846124558409828,0.1896596108729213,0.16916980277614044,0.13313239537314872,0.09828904876469459,0.04327402033700433,0.02277646310081467,0.0009738678785911378,6.644959797993221e-05,1,2209,2209,gsd_bucket,0.5
medium,temperature,0.8688946015424165,real,0.851063829787234,gate_resnet18_temperature,0.6292065168191847,0.5815012747322721,0.31277217757004877,0.5188897224798306,0.48365461747186667,0.4152215721068942,0.3212362834195451,0.15818632423515647,0.018200377914927467,0.0016250865208101357,0.0,1,389,389,gsd_bucket,0.5
unknown,temperature,0.6940298507462687,real,0.8367346938775511,gate_resnet18_temperature,0.6360086942402823,0.5951942084375288,0.32049379436074543,0.5467774634654571,0.502814267933292,0.36899519303956935,0.2967217777683045,0.18991717115337495,0.06256632553319294,0.00523562845795069,0.0007072135785007071,1,134,134,gsd_bucket,0.5
very_high,temperature,0.8066491688538933,real,0.7529411764705882,gate_resnet18_temperature,0.8905899752581222,0.8783704504763992,0.5607405445739005,0.8585146429854814,0.8360602194903335,0.7884898211430652,0.6881571901139047,0.4712442609162224,0.1787502927085472,0.017147658122959788,8.093452397010818e-05,1,1143,1143,gsd_bucket,0.5
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.5
high,temperature,0.702621722846442,real,0.9010416666666666,gate_resnet18_temperature,0.8309929097780294,0.8194647122037927,0.4733318655987123,0.7961613926413779,0.755832960583531,0.6592096645159237,0.4941730106726428,0.28201594263806157,0.0843637773593416,0.010998768826049232,0.0001055167683731073,1,1335,1335,gsd_bucket,0.55
low,temperature,0.9434133091896786,real,0.4731182795698925,gate_resnet18_temperature,0.2231174954543088,0.20110139708199354,0.10605999882227406,0.18278719528476223,0.16259764555605155,0.12779577622383972,0.09723740344296682,0.0429147038907185,0.02199091860405553,0.0009900990099009901,6.73536741429245e-05,1,2209,2209,gsd_bucket,0.55
medium,temperature,0.8740359897172236,real,0.851063829787234,gate_resnet18_temperature,0.6297548095917745,0.5819268563629492,0.3129605962606267,0.5192057620004006,0.48388951408143316,0.4154076552405535,0.3213436945049102,0.1582457245619299,0.018205959487814706,0.001625986774501626,0.0,1,389,389,gsd_bucket,0.55
unknown,temperature,0.7164179104477612,real,0.7755102040816326,gate_resnet18_temperature,0.6066688377763759,0.5741988775435098,0.3052587267007246,0.5261170755569391,0.4823875179130604,0.3496159943242977,0.27805702963760465,0.17443177169878366,0.054957262045374225,0.005445686932800268,0.0007072135785007071,1,134,134,gsd_bucket,0.55
very_high,temperature,0.8136482939632546,real,0.7411764705882353,gate_resnet18_temperature,0.8904585007121956,0.8785789232139176,0.5608371727840296,0.8587089939546333,0.836231443966564,0.7886302477839107,0.688186483892242,0.4715154285524218,0.17882886503261458,0.017151906207826324,8.093452397010818e-05,1,1143,1143,gsd_bucket,0.55
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.55
